PDGP_ID,GENUS,SPECIES,SUBSPECIES,FAMILY,GEOGRAPHIC_REGION,COMMON_NAME,IUCN_STATUS,THREATENED_STATUS,WILDBORN,SEX,AB_QC,COV_QC,REFERENCE_SPECIES,N_HET,CALLABLE,nRoH_1mb,sRoH_1mb,AVERAGE_COVERAGE,REFERENCE_LENGTH,LOCATION_LONG_LAT,LOCATION_PROXY,COLLTECTION_YEAR,ENA-SRA_SOURCE_PROJECT,ENA-SRA_SAMPLE_ID
PD_0580,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,W,F,WARN,PASS,Nycticebus_pygmaeus,1746211,2308325753,460,767400000,34.1,2828132058,NA,"Hyderabad Zoo, Telangana, India",2019,PRJEB59576 (this study),ERS14600460
PD_0581,Nycticebus,bengalensis,ssp,Lorisidae,ASIA,Bengal_Slow_Loris,EN,Threatened,W,M,WARN,PASS,Nycticebus_pygmaeus,1719440,2307078439,439,741200000,46.47,2828132058,NA,"Hyderabad Zoo, Telangana, India",2019,PRJEB59576 (this study),ERS14600461
PD_0582,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,F,PASS,PASS,Rhinopithecus_roxellana,4984770,2417003295,15,17600000,26.72,3038460517,"77.68, 27.47","Mathura, Uttar Pradesh, India",2019,PRJEB59576 (this study),ERS14600462
PD_0583,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,F,PASS,PASS,Rhinopithecus_roxellana,4539832,2449510983,82,201800000,22.32,3038460517,"77.68, 27.47","Mathura, Uttar Pradesh, India",2019,PRJEB59576 (this study),ERS14600463
PD_0584,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,F,PASS,PASS,Rhinopithecus_roxellana,4561458,2453561474,85,202600000,24.01,3038460517,"77.68, 27.47","Mathura, Uttar Pradesh, India",2019,PRJEB59576 (this study),ERS14600464
PD_0585,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1972582,2432857015,281,521000000,21.67,3038460517,"77.68, 27.47","Mathura, Uttar Pradesh, India",2019,PRJEB59576 (this study),ERS14600465
PD_0586,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,2070109,2453030698,273,511600000,38.96,3038460517,"91.70, 26.14","Guwahati, Assam, India",2019,PRJEB59576 (this study),ERS14600466
PD_0587,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,F,PASS,PASS,Rhinopithecus_roxellana,2057167,2372026893,409,910200000,38.6,3038460517,"91.70, 26.14","Guwahati, Assam, India",2019,PRJEB59576 (this study),ERS14600467
PD_0588,Semnopithecus,entellus,ssp,Cercopithecidae,ASIA,Northern_Plains_Gray_Langur,LC,Unthreatened,W,M,PASS,FAIL,Rhinopithecus_roxellana,807872,1693118234,169,248400000,21.02,3038460517,"77.15, 31.07","Shimla, Himachal Pradesh, India",2019,PRJEB59576 (this study),ERS14600468
PD_0589,Semnopithecus,hypoleucos,ssp,Cercopithecidae,ASIA,Black-footed_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,4570089,2448845516,206,521200000,54.5,3038460517,"78.40, 17.41","Hyderabad, Telangana, India",2019,PRJEB59576 (this study),ERS14600469
PD_0590,Semnopithecus,hypoleucos,ssp,Cercopithecidae,ASIA,Black-footed_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,4461418,2447210302,183,396000000,29.95,3038460517,"78.40, 17.41","Hyderabad, Telangana, India",2019,PRJEB59576 (this study),ERS14600470
PD_0591,Semnopithecus,hypoleucos,ssp,Cercopithecidae,ASIA,Black-footed_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,4646524,2453284233,67,157400000,25.09,3038460517,"76.63, 12.31","Mysore, Karnataka, India",2019,PRJEB59576 (this study),ERS14600471
PD_0592,Semnopithecus,hypoleucos,ssp,Cercopithecidae,ASIA,Black-footed_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,5120314,2448312463,51,146600000,42.12,3038460517,"76.31, 15.01","Karnataka, India",2019,PRJEB59576 (this study),ERS14600472
PD_0593,Semnopithecus,schistaceus,ssp,Cercopithecidae,ASIA,Nepal_Gray_Langur,LC,Unthreatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1874972,2441310541,138,238800000,23.3,3038460517,"79.31, 30.08","Uttarakhand, India",2019,PRJEB59576 (this study),ERS14600473
PD_0594,Semnopithecus,schistaceus,ssp,Cercopithecidae,ASIA,Nepal_Gray_Langur,LC,Unthreatened,W,F,PASS,PASS,Rhinopithecus_roxellana,910839,2428397632,620,1328000000,36.98,3038460517,"76.40, 31.62","Kashmir, India",2019,PRJEB59576 (this study),ERS14600474
PD_0595,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1152880,2460177414,415,796400000,48.54,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600475
PD_0596,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,F,PASS,PASS,Rhinopithecus_roxellana,1120115,2457522253,394,924200000,26.51,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600476
PD_0597,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1216153,2451776997,298,502600000,20.32,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600477
PD_0598,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1151954,2459268808,411,873800000,25.94,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600478
PD_0599,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1224916,2456145589,282,478200000,25.36,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600479
PD_0600,Trachypithecus,geei,ssp,Cercopithecidae,ASIA,Gee’s_Golden_Langur,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1214151,2453211626,300,502000000,22.31,3038460517,"91.74, 26.19","Umananda, Assam, India",2019,PRJEB59576 (this study),ERS14600480
PD_0601,Semnopithecus,johnii,ssp,Cercopithecidae,ASIA,NO_ENTRY,VU,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,4832080,2458534554,68,387000000,26.65,3038460517,"76.31, 15.01","Karnataka, India",2019,PRJEB59576 (this study),ERS14600481
PD_0602,Trachypithecus,phayrei,ssp,Cercopithecidae,ASIA,Phayre’s_Leaf-monkey,EN,Threatened,W,M,PASS,PASS,Rhinopithecus_roxellana,1662603,2458688831,243,446400000,40.73,3038460517,"91.30, 23.65","Sepahijhala, Tripura, India",2019,PRJEB59576 (this study),ERS14600482
PD_0603,Trachypithecus,pileatus,ssp,Cercopithecidae,ASIA,Capped_Langur,VU,Threatened,W,F,PASS,WARN,Rhinopithecus_roxellana,3181215,2441197561,45,99000000,66.8,3038460517,"94.28, 26.11","Nagaland, India",2015,PRJEB59576 (this study),ERS14600483
PD_0604,Varecia,rubra,ssp,Lemuridae,MADAGASCAR,Red_Ruffed_Lemur,CR,Threatened,C,F,PASS,PASS,Lemur_catta,3241933,1791314003,69,153200000,48.8,2122351751,NA,Duke Lemur Center,2018,PRJEB59576 (this study),ERS14600484
PD_0605,Cheirogaleus,major,ssp,Cheirogaleidae,MADAGASCAR,Geoffroys_Dwarf_Lemur,VU,Threatened,C,F,PASS,PASS,Microcebus_murinus,8432184,1731958454,13,21600000,33.55,2487392024,NA,Duke Lemur Center,1994,PRJEB59576 (this study),ERS14600485
PD_0606,Cheirogaleus,medius,ssp,Cheirogaleidae,MADAGASCAR,Fat-tailed_Dwarf_Lemur,VU,Threatened,C,M,PASS,PASS,Microcebus_murinus,2361906,1732945184,210,692600000,35.14,2487392024,NA,Duke Lemur Center,2015,PRJEB59576 (this study),ERS14600486
PD_0607,Microcebus,murinus,ssp,Cheirogaleidae,MADAGASCAR,Grey_Mouse_Lemur,LC,Unthreatened,C,M,PASS,PASS,Microcebus_murinus,8598388,2027007402,167,545600000,35.19,2487392024,NA,Duke Lemur Center,2018,PRJEB59576 (this study),ERS14600487
PD_0608,Mirza,zaza,ssp,Cheirogaleidae,MADAGASCAR,Northern_Giant_Mouse_Lemur,VU,Threatened,C,F,FAIL,PASS,Microcebus_murinus,58509075,1833559872,0,0,35.85,2487392024,NA,Duke Lemur Center,1999,PRJEB59576 (this study),ERS14600488
PD_0609,Propithecus,coquereli,ssp,Indriidae,MADAGASCAR,Coquerels_Sifaka,CR,Threatened,C,U,PASS,PASS,Propithecus_coquereli,10420209,1853505458,58,125800000,33.23,2798152141,NA,Duke Lemur Center,2009,PRJEB59576 (this study),ERS14600489
PD_0610,Eulemur,collaris,ssp,Lemuridae,MADAGASCAR,Collared_Brown_Lemur,EN,Threatened,C,F,PASS,PASS,Lemur_catta,3139368,1820739207,122,239000000,44.44,2122351751,NA,Duke Lemur Center,2013,PRJEB59576 (this study),ERS14600490
PD_0611,Eulemur,coronatus,ssp,Lemuridae,MADAGASCAR,Crowned_Lemur,EN,Threatened,C,F,PASS,PASS,Lemur_catta,3978141,1821923703,112,271000000,43.08,2122351751,NA,Duke Lemur Center,2002,PRJEB59576 (this study),ERS14600491
PD_0612,Eulemur,flavifrons,ssp,Lemuridae,MADAGASCAR,Blue-eyed_Black_Lemur,CR,Threatened,C,F,PASS,PASS,Lemur_catta,3104862,1820635566,106,489800000,49.62,2122351751,NA,Duke Lemur Center,2011,PRJEB59576 (this study),ERS14600492
PD_0613,Eulemur,fulvus,ssp,Lemuridae,MADAGASCAR,Brown_Lemur,VU,Threatened,C,F,PASS,PASS,Lemur_catta,11401891,1821087455,15,171000000,44.27,2122351751,NA,Duke Lemur Center,2014,PRJEB59576 (this study),ERS14600493
PD_0614,Eulemur,macaco,ssp,Lemuridae,MADAGASCAR,Black_Lemur,EN,Threatened,C,F,WARN,PASS,Lemur_catta,3971215,1819004004,110,338800000,39.09,2122351751,NA,Duke Lemur Center,2000,PRJEB59576 (this study),ERS14600494
PD_0615,Eulemur,mongoz,ssp,Lemuridae,MADAGASCAR,Mongoose_Lemur,CR,Threatened,C,F,PASS,PASS,Lemur_catta,2726246,1816776174,252,710800000,32.5,2122351751,NA,Duke Lemur Center,2012,PRJEB59576 (this study),ERS14600495
PD_0616,Eulemur,rubriventer,ssp,Lemuridae,MADAGASCAR,Red-bellied_Lemur,VU,Threatened,C,F,PASS,PASS,Lemur_catta,4556500,1816697263,54,90400000,39.46,2122351751,NA,Duke Lemur Center,2015,PRJEB59576 (this study),ERS14600496
PD_0617,Eulemur,rufus,ssp,Lemuridae,MADAGASCAR,Red_Brown_Lemur,VU,Threatened,C,F,PASS,PASS,Lemur_catta,9628041,1820406128,1,1000000,35.48,2122351751,NA,Duke Lemur Center,2013,PRJEB59576 (this study),ERS14600497
PD_0618,Eulemur,sanfordi,ssp,Lemuridae,MADAGASCAR,Sanfords_Brown_Lemur,EN,Threatened,C,F,PASS,PASS,Lemur_catta,7158841,1820609838,93,220400000,42.27,2122351751,NA,Duke Lemur Center,2015,PRJEB59576 (this study),ERS14600498
PD_0619,Hapalemur,alaotrensis,ssp,Lemuridae,MADAGASCAR,Alaotra_Reed_Lemur,CR,Threatened,C,F,PASS,PASS,Lemur_catta,9041990,1836582734,15,28000000,44.83,2122351751,NA,Duke Lemur Center,1996,PRJEB59576 (this study),ERS14600499
PD_0620,Lemur,catta,ssp,Lemuridae,MADAGASCAR,Ring-tailed_Lemur,EN,Threatened,C,F,PASS,PASS,Lemur_catta,6336635,1957732941,3,5400000,47.74,2122351751,NA,Duke Lemur Center,2016,PRJEB59576 (this study),ERS14600500
PD_0621,Varecia,variegata,variegata,Lemuridae,MADAGASCAR,Black-and-white_Ruffed_Lemur,CR,Threatened,C,F,PASS,PASS,Lemur_catta,4407044,1709146136,6,7800000,42.27,2122351751,NA,Duke Lemur Center,2006,PRJEB59576 (this study),ERS14600501
PD_0622,Galagoides,demidoff,ssp,Galagidae,MAINLAND_AFRICA,Demidoffs_Dwarf_Galago,LC,Unthreatened,C,F,PASS,PASS,Galago_moholi,6467309,1994532067,19,22400000,29.46,2543922824,NA,Duke Lemur Center,1987,PRJEB59576 (this study),ERS14600502
PD_0623,Otolemur,crassicaudatus,ssp,Galagidae,MAINLAND_AFRICA,Thick-tailed_Greater_Galago,LC,Unthreatened,C,F,WARN,PASS,Otolemur_garnettii,969280,2113987562,389,740600000,30.62,2519724550,NA,Duke Lemur Center,2018,PRJEB59576 (this study),ERS14600503
PD_0624,Otolemur,garnettii,garnetti,Galagidae,MAINLAND_AFRICA,Garnetts_Greater_Galago,LC,Unthreatened,C,M,PASS,PASS,Otolemur_garnettii,3971911,2155616596,182,942400000,31.78,2519724550,NA,Duke Lemur Center,1998,PRJEB59576 (this study),ERS14600504
PD_0625,Otolemur,crassicaudatus,monteiri,Galagidae,MAINLAND_AFRICA,Thick-tailed_Greater_Galago,LC,Unthreatened,C,F,PASS,PASS,Otolemur_garnettii,4297406,2114939179,1,3200000,29.68,2519724550,NA,Duke Lemur Center,1988,PRJEB59576 (this study),ERS14600505
PD_0626,Loris,tardigradus,ssp,Lorisidae,ASIA,Red_Slender_Loris,EN,Threatened,C,M,PASS,PASS,Loris_tardigradus,7135331,2428525022,75,147600000,33.7,2737734828,NA,Duke Lemur Center,2000,PRJEB59576 (this study),ERS14600506
PD_0627,Perodicticus,potto,ssp,Lorisidae,ASIA,West_African_Potto,NT,Unthreatened,C,M,PASS,PASS,Nycticebus_pygmaeus,2752875,1621772327,140,280800000,15.82,2828132058,NA,Duke Lemur Center,1996,PRJEB59576 (this study),ERS14600507
PD_0628,Cephalopachus,bancanus,ssp,Tarsiidae,ASIA,Horsfields Tarsier,EN,Threatened,C,U,PASS,PASS,Carlito_syrichta,6994881,2391074661,8,10800000,29.3,3453864774,NA,Duke Lemur Center,1989,PRJEB59576 (this study),ERS14600508
PD_0629,Carlito,syrichta,ssp,Tarsiidae,ASIA,Philippine_Tarsier,NT,Unthreatened,C,U,WARN,PASS,Carlito_syrichta,5772899,2551702192,1,1000000,27.64,3453864774,NA,Duke Lemur Center,1990,PRJEB59576 (this study),ERS14600509
PD_0692,Papio,ursinus,ssp,Cercopithecidae,MAINLAND_AFRICA,Chacma_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,5304844,2500541416,76,228000000,34.1,2971331530," S16.14544,  E026.06255","Dendro Park, Zambia",2012,PRJEB59576 (this study),ERS14600510
PD_0693,Papio,ursinus,ssp,Cercopithecidae,MAINLAND_AFRICA,Chacma_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,5623172,2502019479,47,95200000,34.23,2971331530," S16.14544,  E026.06255","Dendro Park, Zambia",2012,PRJEB59576 (this study),ERS14600511
PD_0694,Papio,ursinus,ssp,Cercopithecidae,MAINLAND_AFRICA,Chacma_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,5603368,2501305407,69,149600000,34.54,2971331530," S16.14544,  E026.06255","Dendro Park, Zambia",2012,PRJEB59576 (this study),ERS14600512
PD_0695,Papio,ursinus,ssp,Cercopithecidae,MAINLAND_AFRICA,Chacma_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,5787062,2503902976,51,125200000,35.86,2971331530," S16.14544,  E026.06255","Dendro Park, Zambia",2012,PRJEB59576 (this study),ERS14600513
PD_0696,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4409432,2501030114,91,193200000,33.89,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600514
PD_0697,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4542759,2501653368,57,95000000,42.98,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600515
PD_0698,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4557404,2501777625,56,98800000,29.64,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600516
PD_0699,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4072417,2494976375,134,493800000,38.36,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600517
PD_0700,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4693167,2503987665,84,154000000,38.55,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600518
PD_0701,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4430515,2504331837,103,267200000,41.25,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600519
PD_0702,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4377824,2502120015,100,245200000,31.91,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600520
PD_0703,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4407438,2501005347,86,205400000,33.22,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600521
PD_0704,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4075205,2466006303,147,310600000,42.86,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600522
PD_0705,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4536644,2503198864,84,151600000,34.54,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600523
PD_0706,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4427869,2501715903,88,178200000,38.24,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600524
PD_0707,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4501575,2505209876,98,202000000,46.42,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600525
PD_0708,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4337421,2498891410,104,292200000,33.58,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600526
PD_0709,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4418310,2503373452,110,238200000,70.72,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600527
PD_0710,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4407780,2501386115,102,209200000,27.74,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600528
PD_0711,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4475063,2492656607,113,199200000,24.68,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600529
PD_0712,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4420455,2504078106,114,221800000,34.73,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600530
PD_0713,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4360459,2500905907,138,260000000,43.93,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600531
PD_0714,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4061246,2500533611,134,445800000,32.44,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600532
PD_0715,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4250677,2505107874,126,319200000,47.34,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600533
PD_0716,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4469160,2496755001,92,164000000,33.93,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600534
PD_0717,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4569010,2500179390,53,104600000,31.34,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600535
PD_0718,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4493784,2501044982,80,169000000,36.09,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600536
PD_0719,Papio,hamadryas,ssp,Cercopithecidae,MAINLAND_AFRICA,Hamadryas_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4435034,2502118673,89,152400000,40.23,2971331530," N09.10802,  E040.01939","Filoha, Ethiopia",1997,PRJEB59576 (this study),ERS14600537
PD_0720,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4653046,2504496672,19,59200000,38.13,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600538
PD_0721,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4630419,2493228235,28,77600000,34.88,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600539
PD_0722,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4687619,2502197760,5,7200000,38.5,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600540
PD_0723,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4672193,2502384832,17,30600000,35.63,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600541
PD_0724,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4631636,2500686506,39,95200000,36.41,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600542
PD_0725,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4524843,2502332652,33,149200000,36.86,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600543
PD_0726,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4714294,2504344200,17,26600000,35.92,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600544
PD_0727,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4547826,2499700953,34,93200000,37.67,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600545
PD_0728,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4610939,2502128878,23,51000000,36.67,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600546
PD_0729,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4606597,2502437763,32,65400000,38.27,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600547
PD_0730,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,F,PASS,PASS,Macaca_mulatta,4650685,2501792691,36,100600000,37.29,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600548
PD_0731,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4598495,2489781250,16,26400000,34.81,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600549
PD_0732,Papio,anubis,ssp,Cercopithecidae,MAINLAND_AFRICA,Olive_Baboon,LC,Unthreatened,W,M,PASS,PASS,Macaca_mulatta,4558113,2503555896,44,116600000,35.31,2971331530," N07.65796, E034.39719","Gog, Ethiopia",2018,PRJEB59576 (this study),ERS14600550
